Título¢Link 1¢Link 2¢Descrição
Edital PPGEM-CT 21/2023 - Bolsa técnico I (BT NM) - Fundação Araucária¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/ppgem-ct/editais/bolsa-tecnico-i-bt-nm-fundacao-araucaria¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3768368&id_orgao_publicacao=0¢Descrição não encontrada¢Cronograma não encontrado¢
Edital PPGEM-CT 20/2023 - Seleção de bolsistas de iniciação científica - Fundação Araucária 2023¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/ppgem-ct/editais/edital-ppgem-ct-20-2023-selecao-de-bolsistas-de-iniciacao-cientifica-fundacao-araucaria-2023¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3767587&id_orgao_publicacao=0¢Descrição não encontrada¢Cronograma não encontrado¢
Edital PPGEM-CT 10/2022 - 1R -Bolsas de Doutorado para 2023¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/ppgem-ct/editais/edital-ppgem-ct-10-2022-1r-bolsas-de-doutorado-para-2023¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3691271&id_orgao_publicacao=0¢Descrição não encontrada¢Cronograma não encontrado¢
Edital PPGEM-CT 13/2023 - Credenciamento de Novos Docentes do Programa¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/ppgem-ct/editais/edital-ppgem-ct-13-2023-credenciamento-de-novos-docentes-do-programa¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3688285&id_orgao_publicacao=0¢Descrição não encontrada¢Cronograma não encontrado¢
Edital 06/2023 - PROPPG - Programa de Doutorado Sanduíche no Exterior (PDSE/CAPES)¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/ppgem-ct/editais/edital-06-2023-proppg-programa-de-doutorado-sanduiche-no-exterior-pdse-capes¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3551709&id_orgao_publicacao=0¢Descrição não encontrada¢Cronograma não encontrado¢
Edital PPGEM-CT 08/2022 - Recredenciamento de Professores para 2023¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/ppgem-ct/editais/edital-ppgem-ct-08-2022-recredenciamento-de-professores-para-2023¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3480570&id_orgao_publicacao=0¢Descrição não encontrada¢Cronograma não encontrado¢
Edital PPGEM-CT 09/2022 - Bolsas de Mestrado para 2023¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/ppgem-ct/editais/edital-ppgem-ct-09-2022-bolsas-de-mestrado-para-2023¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3480410&id_orgao_publicacao=0¢Descrição não encontrada¢Cronograma não encontrado¢
Edital PPGEM-CT 10/2022 - Bolsas de Doutorado para 2023¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/ppgem-ct/editais/edital-10-2022-ppgem-ct-edital-ppgem-ct-10-2022-bolsas-de-doutorado-para-2023¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3477227&id_orgao_publicacao=0¢Descrição não encontrada¢Cronograma não encontrado¢
Edital 07/2022 - PPGEM-CT - Seleção Doutorado ingresso 2023¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/ppgem-ct/editais/edital-07-2022-ppgem-ct-selecao-doutorado-ingresso-2023¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_orgao_publicacao=0&id_documento=3283960&id_publicacao_legado=¢Descrição não encontrada¢Cronograma não encontrado¢
Edital 06/2022 - PPGEM-CT - Seleção Mestrado ingresso 2023¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/ppgem-ct/editais/selecao-mestrado-ingresso-2023¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_orgao_publicacao=0&id_documento=3284046&id_publicacao_legado=¢Descrição não encontrada¢Cronograma não encontrado¢
Edital 09/2021 - PPGEM-CT - Bolsas de Mestrado para 2022 - Terceira Reabertura¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/ppgem-ct/editais/edital-09-2021-ppgem-ct-edital-ppgem-ct-09-2021-bolsas-de-mestrado-para-2022-terceira-reabertura¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_orgao_publicacao=0&id_documento=3305368&id_publicacao_legado=¢Descrição não encontrada¢Cronograma não encontrado¢
Edital PPGEM-CT 09/2021 - Bolsas de Mestrado para 2022 - Segunda Reabertura¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/ppgem-ct/editais/edital-ppgem-ct-09-2021-bolsas-de-mestrado-para-2022-segunda-reabertura¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3098073&id_orgao_publicacao=0¢Descrição não encontrada¢Cronograma não encontrado¢
Edital PPGEM-CT 04/2022 - Seleção Mestrado período 2022-3¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/ppgem-ct/editais/edital-ppgem-ct-04-2022-selecao-mestrado-periodo-2022-3¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3045203&id_orgao_publicacao=0¢Descrição não encontrada¢Cronograma não encontrado¢
Edital PPGEM-CT 09/2021 - Bolsas de Mestrado para 2022 - Reabertura¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/ppgem-ct/editais/edital-ppgem-ct-09-2021-bolsas-de-mestrado-para-2022-reabertura¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2901005&id_orgao_publicacao=0¢Descrição não encontrada¢Cronograma não encontrado¢
Edital PPGEM-CT 03/2022 - Prêmio CAPES de Tese Edição 2022 (seleção interna)¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/ppgem-ct/editais/edital-ppgem-ct-03-2022-premio-capes-de-tese-2013-edicao-2022-selecao-interna¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2882529&id_orgao_publicacao=0¢Descrição não encontrada¢Cronograma não encontrado¢
